quarter_id,date,sector,service_line,account,forecast_ramp_up_people,forecast_ramp_down_people
2026Q1,2026-02-02,Health,Engineering,Titan Systems 10,1,0
2026Q1,2026-02-03,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-02-04,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-02-05,Health,Engineering,Titan Systems 10,1,0
2026Q1,2026-02-06,Health,Engineering,Titan Systems 10,0,1
2026Q1,2026-02-07,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-02-08,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-02-09,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-02-10,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-02-11,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-02-12,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-02-13,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-02-14,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-02-15,Health,Engineering,Titan Systems 10,0,1
2026Q1,2026-02-16,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-02-17,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-02-18,Health,Engineering,Titan Systems 10,1,0
2026Q1,2026-02-19,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-02-20,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-02-21,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-02-22,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-02-23,Health,Engineering,Titan Systems 10,1,0
2026Q1,2026-02-24,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-02-25,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-02-26,Health,Engineering,Titan Systems 10,1,0
2026Q1,2026-02-27,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-02-28,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-03-01,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-03-02,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-03-03,Health,Engineering,Titan Systems 10,1,5
2026Q1,2026-03-04,Health,Engineering,Titan Systems 10,0,1
2026Q1,2026-03-05,Health,Engineering,Titan Systems 10,1,0
2026Q1,2026-03-06,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-03-07,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-03-08,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-03-09,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-03-10,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-03-11,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-03-12,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-03-13,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-03-14,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-03-15,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-03-16,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-03-17,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-03-18,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-03-19,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-03-20,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-03-21,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-03-22,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-03-23,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-03-24,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-03-25,Health,Engineering,Titan Systems 10,1,0
2026Q1,2026-03-26,Health,Engineering,Titan Systems 10,1,0
2026Q1,2026-03-27,Health,Engineering,Titan Systems 10,0,1
2026Q1,2026-03-28,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-03-29,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-03-30,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-03-31,Health,Engineering,Titan Systems 10,0,0
2026Q1,2026-01-01,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-01-02,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-01-03,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-01-04,Health,TS - CRS,Titan Systems 10,0,1
2026Q1,2026-01-05,Health,TS - CRS,Titan Systems 10,1,0
2026Q1,2026-01-06,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-01-07,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-01-08,Health,TS - CRS,Titan Systems 10,0,2
2026Q1,2026-01-09,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-01-10,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-01-11,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-01-12,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-01-13,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-01-14,Health,TS - CRS,Titan Systems 10,1,0
2026Q1,2026-01-15,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-01-16,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-01-17,Health,TS - CRS,Titan Systems 10,0,1
2026Q1,2026-01-18,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-01-19,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-01-20,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-01-21,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-01-22,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-01-23,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-01-24,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-01-25,Health,TS - CRS,Titan Systems 10,1,1
2026Q1,2026-01-26,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-01-27,Health,TS - CRS,Titan Systems 10,0,1
2026Q1,2026-01-28,Health,TS - CRS,Titan Systems 10,1,0
2026Q1,2026-01-29,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-01-30,Health,TS - CRS,Titan Systems 10,1,0
2026Q1,2026-01-31,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-02-01,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-02-02,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-02-03,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-02-04,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-02-05,Health,TS - CRS,Titan Systems 10,0,1
2026Q1,2026-02-06,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-02-07,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-02-08,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-02-09,Health,TS - CRS,Titan Systems 10,1,1
2026Q1,2026-02-10,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-02-11,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-02-12,Health,TS - CRS,Titan Systems 10,1,0
2026Q1,2026-02-13,Health,TS - CRS,Titan Systems 10,1,0
2026Q1,2026-02-14,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-02-15,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-02-16,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-02-17,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-02-18,Health,TS - CRS,Titan Systems 10,0,1
2026Q1,2026-02-19,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-02-20,Health,TS - CRS,Titan Systems 10,0,1
2026Q1,2026-02-21,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-02-22,Health,TS - CRS,Titan Systems 10,0,1
2026Q1,2026-02-23,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-02-24,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-02-25,Health,TS - CRS,Titan Systems 10,0,1
2026Q1,2026-02-26,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-02-27,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-02-28,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-03-01,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-03-02,Health,TS - CRS,Titan Systems 10,0,1
2026Q1,2026-03-03,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-03-04,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-03-05,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-03-06,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-03-07,Health,TS - CRS,Titan Systems 10,1,0
2026Q1,2026-03-08,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-03-09,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-03-10,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-03-11,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-03-12,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-03-13,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-03-14,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-03-15,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-03-16,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-03-17,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-03-18,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-03-19,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-03-20,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-03-21,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-03-22,Health,TS - CRS,Titan Systems 10,1,0
2026Q1,2026-03-23,Health,TS - CRS,Titan Systems 10,2,0
2026Q1,2026-03-24,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-03-25,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-03-26,Health,TS - CRS,Titan Systems 10,0,1
2026Q1,2026-03-27,Health,TS - CRS,Titan Systems 10,1,0
2026Q1,2026-03-28,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-03-29,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-03-30,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-03-31,Health,TS - CRS,Titan Systems 10,0,0
2026Q1,2026-01-01,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-01-02,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-01-03,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-01-04,Health,TS - CIS,River Holdings 11,0,1
2026Q1,2026-01-05,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-01-06,Health,TS - CIS,River Holdings 11,0,1
2026Q1,2026-01-07,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-01-08,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-01-09,Health,TS - CIS,River Holdings 11,0,1
2026Q1,2026-01-10,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-01-11,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-01-12,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-01-13,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-01-14,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-01-15,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-01-16,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-01-17,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-01-18,Health,TS - CIS,River Holdings 11,1,0
2026Q1,2026-01-19,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-01-20,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-01-21,Health,TS - CIS,River Holdings 11,0,1
2026Q1,2026-01-22,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-01-23,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-01-24,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-01-25,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-01-26,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-01-27,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-01-28,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-01-29,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-01-30,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-01-31,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-02-01,Health,TS - CIS,River Holdings 11,1,0
2026Q1,2026-02-02,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-02-03,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-02-04,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-02-05,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-02-06,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-02-07,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-02-08,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-02-09,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-02-10,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-02-11,Health,TS - CIS,River Holdings 11,1,0
2026Q1,2026-02-12,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-02-13,Health,TS - CIS,River Holdings 11,1,0
2026Q1,2026-02-14,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-02-15,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-02-16,Health,TS - CIS,River Holdings 11,1,0
2026Q1,2026-02-17,Health,TS - CIS,River Holdings 11,3,0
2026Q1,2026-02-18,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-02-19,Health,TS - CIS,River Holdings 11,1,0
2026Q1,2026-02-20,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-02-21,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-02-22,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-02-23,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-02-24,Health,TS - CIS,River Holdings 11,1,0
2026Q1,2026-02-25,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-02-26,Health,TS - CIS,River Holdings 11,0,1
2026Q1,2026-02-27,Health,TS - CIS,River Holdings 11,0,1
2026Q1,2026-02-28,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-03-01,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-03-02,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-03-03,Health,TS - CIS,River Holdings 11,2,0
2026Q1,2026-03-04,Health,TS - CIS,River Holdings 11,0,1
2026Q1,2026-03-05,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-03-06,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-03-07,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-03-08,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-03-09,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-03-10,Health,TS - CIS,River Holdings 11,1,2
2026Q1,2026-03-11,Health,TS - CIS,River Holdings 11,1,0
2026Q1,2026-03-12,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-03-13,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-03-14,Health,TS - CIS,River Holdings 11,0,2
2026Q1,2026-03-15,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-03-16,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-03-17,Health,TS - CIS,River Holdings 11,1,0
2026Q1,2026-03-18,Health,TS - CIS,River Holdings 11,0,1
2026Q1,2026-03-19,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-03-20,Health,TS - CIS,River Holdings 11,1,0
2026Q1,2026-03-21,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-03-22,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-03-23,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-03-24,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-03-25,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-03-26,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-03-27,Health,TS - CIS,River Holdings 11,0,1
2026Q1,2026-03-28,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-03-29,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-03-30,Health,TS - CIS,River Holdings 11,0,0
2026Q1,2026-03-31,Health,TS - CIS,River Holdings 11,1,0
2026Q1,2026-01-01,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-01-02,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-01-03,Health,WC - Consulting,River Holdings 11,0,1
2026Q1,2026-01-04,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-01-05,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-01-06,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-01-07,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-01-08,Health,WC - Consulting,River Holdings 11,1,0
2026Q1,2026-01-09,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-01-10,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-01-11,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-01-12,Health,WC - Consulting,River Holdings 11,1,0
2026Q1,2026-01-13,Health,WC - Consulting,River Holdings 11,1,0
2026Q1,2026-01-14,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-01-15,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-01-16,Health,WC - Consulting,River Holdings 11,0,1
2026Q1,2026-01-17,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-01-18,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-01-19,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-01-20,Health,WC - Consulting,River Holdings 11,0,2
2026Q1,2026-01-21,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-01-22,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-01-23,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-01-24,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-01-25,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-01-26,Health,WC - Consulting,River Holdings 11,1,2
2026Q1,2026-01-27,Health,WC - Consulting,River Holdings 11,0,1
2026Q1,2026-01-28,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-01-29,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-01-30,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-01-31,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-02-01,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-02-02,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-02-03,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-02-04,Health,WC - Consulting,River Holdings 11,1,0
2026Q1,2026-02-05,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-02-06,Health,WC - Consulting,River Holdings 11,0,2
2026Q1,2026-02-07,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-02-08,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-02-09,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-02-10,Health,WC - Consulting,River Holdings 11,1,1
2026Q1,2026-02-11,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-02-12,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-02-13,Health,WC - Consulting,River Holdings 11,1,0
2026Q1,2026-02-14,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-02-15,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-02-16,Health,WC - Consulting,River Holdings 11,1,0
2026Q1,2026-02-17,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-02-18,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-02-19,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-02-20,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-02-21,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-02-22,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-02-23,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-02-24,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-02-25,Health,WC - Consulting,River Holdings 11,1,0
2026Q1,2026-02-26,Health,WC - Consulting,River Holdings 11,1,0
2026Q1,2026-02-27,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-02-28,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-03-01,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-03-02,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-03-03,Health,WC - Consulting,River Holdings 11,0,1
2026Q1,2026-03-04,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-03-05,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-03-06,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-03-07,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-03-08,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-03-09,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-03-10,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-03-11,Health,WC - Consulting,River Holdings 11,0,2
2026Q1,2026-03-12,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-03-13,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-03-14,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-03-15,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-03-16,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-03-17,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-03-18,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-03-19,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-03-20,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-03-21,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-03-22,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-03-23,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-03-24,Health,WC - Consulting,River Holdings 11,1,0
2026Q1,2026-03-25,Health,WC - Consulting,River Holdings 11,0,2
2026Q1,2026-03-26,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-03-27,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-03-28,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-03-29,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-03-30,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-03-31,Health,WC - Consulting,River Holdings 11,0,0
2026Q1,2026-01-01,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-01-02,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-01-03,Health,TS - EA,River Holdings 11,1,0
2026Q1,2026-01-04,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-01-05,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-01-06,Health,TS - EA,River Holdings 11,2,0
2026Q1,2026-01-07,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-01-08,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-01-09,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-01-10,Health,TS - EA,River Holdings 11,0,1
2026Q1,2026-01-11,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-01-12,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-01-13,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-01-14,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-01-15,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-01-16,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-01-17,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-01-18,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-01-19,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-01-20,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-01-21,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-01-22,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-01-23,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-01-24,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-01-25,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-01-26,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-01-27,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-01-28,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-01-29,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-01-30,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-01-31,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-02-01,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-02-02,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-02-03,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-02-04,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-02-05,Health,TS - EA,River Holdings 11,1,1
2026Q1,2026-02-06,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-02-07,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-02-08,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-02-09,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-02-10,Health,TS - EA,River Holdings 11,1,0
2026Q1,2026-02-11,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-02-12,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-02-13,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-02-14,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-02-15,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-02-16,Health,TS - EA,River Holdings 11,1,0
2026Q1,2026-02-17,Health,TS - EA,River Holdings 11,0,5
2026Q1,2026-02-18,Health,TS - EA,River Holdings 11,2,0
2026Q1,2026-02-19,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-02-20,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-02-21,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-02-22,Health,TS - EA,River Holdings 11,1,0
2026Q1,2026-02-23,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-02-24,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-02-25,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-02-26,Health,TS - EA,River Holdings 11,1,0
2026Q1,2026-02-27,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-02-28,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-03-01,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-03-02,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-03-03,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-03-04,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-03-05,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-03-06,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-03-07,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-03-08,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-03-09,Health,TS - EA,River Holdings 11,0,0
2026Q1,2026-03-10,Health,TS - EA,River Holdings 11,0,0
